playername,mean_kills,std_kills,mean_deaths,std_deaths,mean_damage,std_damage
Smarty,0.6857142857142857,0.9932545604469881,4.4,2.3161834733787696,5883.085714285714,1863.96587590938
Smash,5.569767441860465,3.631692840323492,2.13953488372093,1.7433084887661459,24208.0,9496.405846424215
Smiley,5.03030303030303,2.8337789310923727,2.242424242424242,1.8033008455035835,24854.151515151516,10476.794989765513
Smurfe,2.870967741935484,2.2723128317860937,3.0483870967741935,1.8503647788781392,18525.032258064515,6910.087465859431
Sn1lle,3.090909090909091,2.867769425863145,3.5,2.435206881999871,14199.795454545454,5630.413721754237
Snake,0.0,,8.0,,1178.0,
Snaker,3.5217391304347827,3.2231049931861433,2.3260869565217392,1.7770680950635382,20876.565217391304,10437.154517826471
SniIIer,1.1304347826086956,1.3247417527437,5.913043478260869,2.761966418699495,7405.347826086957,2557.5117276669816
Sniper,3.027027027027027,2.088147590655498,3.324324324324324,1.7329174830334544,18473.162162162163,8589.164564578874
Snow,3.25,2.6299556396765835,4.25,1.5000000000000002,17116.25,4190.275040694426
Sobakk,0.96875,1.0620848334989004,5.625,2.587189283198424,8584.09375,3690.8924033169683
Sobek,3.4,0.8944271909999159,3.4,2.6076809620810595,14198.0,4530.69569713085
Soboro,3.3962264150943398,2.800269528806515,3.556603773584906,2.0334356977164356,20509.028301886792,7772.4472464720775
Socrates,0.25,0.7071067811865476,4.0,2.8784916685156974,5866.5,2762.823555712525
Soft,4.405797101449275,3.0162249515291077,2.898550724637681,1.9788954698208312,14653.202898550724,6041.971370874086
Soge,5.0,1.4142135623730951,7.0,0.0,33993.0,19516.14716074871
SoimuMIC,3.6666666666666665,1.5275252316519468,4.0,1.7320508075688772,17420.333333333332,3007.1525291101107
Sojo,2.5454545454545454,2.4781876727588936,3.418181818181818,2.1661615572841955,15388.781818181818,8987.788113531456
Sola,7.0,5.291502622129181,6.0,1.0,22182.0,14473.030228670152
Soldier,5.777777777777778,3.2890135394815694,1.5,1.5140848160485194,22780.85185185185,10981.331371678896
Solid,3.681159420289855,2.665094378768008,3.63768115942029,2.242444926812445,13079.115942028986,4260.886405074418
Solokill,3.63265306122449,2.80396948948436,2.5918367346938775,1.7189915569278156,18062.530612244896,8278.341020151223
Solorio,4.32258064516129,3.399873495432769,3.5806451612903225,2.0780470567079257,20911.032258064515,8560.723834208844
Someone,5.25,3.975732839729454,3.625,1.8272136375966979,22792.53125,11168.776636112794
Sora,3.111111111111111,3.1402406135694623,5.222222222222222,2.6822461565718467,24434.222222222223,13358.136741119415
Soraaa,0.75,0.898717034272917,3.875,2.266676093494726,5976.4,2418.722652929614
Soren,3.0,,3.0,,7505.0,
Sorrow,5.181818181818182,5.036232357987106,3.090909090909091,1.7002673586554236,29206.090909090908,9411.537211896317
Sotsy,2.2195121951219514,2.0434308787178392,3.2439024390243905,1.9206833133663404,15218.317073170732,6148.308248774719
Soul,1.5,1.454436184706849,5.071428571428571,3.0499504589743425,7617.571428571428,3894.453466431176
Souma,0.6666666666666666,0.5773502691896258,4.0,2.0,13677.666666666666,4456.439198882145
Sounda,2.5454545454545454,2.063913820812356,3.4545454545454546,2.3037706716075945,14688.363636363636,6722.054961772546
Soweto,3.2142857142857144,2.722514997587325,4.285714285714286,3.4513892727549456,18061.214285714286,9433.165470652113
Space,4.2,3.9911667172276677,3.8285714285714287,2.242447642325552,22414.628571428573,9805.147675900578
Sparda,5.023255813953488,3.2255554862544016,2.883720930232558,2.1404194329236526,25441.279069767443,9360.024064696327
Sparz,1.225,1.2503845562312175,4.725,2.611488425184342,7383.425,2538.2782463254953
Spawn,5.0,3.703280399090206,1.875,0.9910312089651149,23578.75,6848.607131589396
Speedy,1.125,1.8850918886280927,4.625,0.7440238091428449,8966.625,7387.489152759742
Speedy1,0.5,0.5773502691896257,2.0,1.632993161855452,5350.5,2479.325513118437
Spica,3.8421052631578947,2.541826495763656,2.0526315789473686,1.5759573396107887,17097.473684210527,7650.4009424584965
Spirax,3.923076923076923,2.741139572120718,2.576923076923077,2.0233255185081203,22750.153846153848,7920.608858881029
Sponge,2.7325581395348837,2.2145211597923966,3.686046511627907,2.076544799346639,14337.918604651162,5274.293099475911
Spooder,2.6923076923076925,2.5562497834651428,2.769230769230769,1.9528863720621932,17634.5641025641,7677.659507657237
Sprotte,3.3076923076923075,2.323238235187235,3.923076923076923,2.3965787580611124,21797.69230769231,6101.091301079059
Spy,3.0,,8.0,,9064.0,
Spyke,0.0,,3.0,,6948.0,
Sriffow,2.5,2.8809720581775866,5.333333333333333,2.250925735484551,13175.333333333334,5131.995739151258
Srtty,2.727272727272727,2.0352015758999045,3.5454545454545454,2.1807525806890196,18900.242424242424,5863.11456816204
Ssaiko,1.2,1.0954451150103321,5.6,1.51657508881031,8724.0,4348.553265167624
Staargazing,0.75,0.5,6.0,2.309401076758503,6000.0,2439.9728140562
Stalken,3.0,2.3979157616563596,2.2222222222222223,1.2018504251546631,13349.888888888889,5532.165589632248
StarScreen,3.2051282051282053,2.493987371549161,3.358974358974359,1.8985753590684984,19791.5641025641,8658.32521423858
Starhide,0.8461538461538461,0.8006407690254356,3.8461538461538463,2.7642405179408036,5186.846153846154,2311.4734062264934
Starlit,3.264367816091954,2.418243501093316,3.5517241379310347,1.9633776111450056,21729.149425287356,9591.581949364034
Starry,4.641025641025641,4.094201159066831,2.8461538461538463,1.5983290870297469,21064.102564102563,9137.223993368732
Steeelback,0.5740740740740741,0.8600537905918388,3.3703703703703702,2.679737358971544,5651.759259259259,2044.132550581447
Steellar,2.1666666666666665,1.1690451944500122,4.0,2.1908902300206643,15860.333333333334,6067.9052948003955
Stefan,3.3275862068965516,2.8370229703940106,2.793103448275862,1.8425632478816139,15585.068965517241,5927.343323307103
Steller,2.0833333333333335,1.8319554050414562,2.5833333333333335,1.729862492345632,17334.083333333332,5377.457872846837
Stend,0.4090909090909091,0.6583341138789852,3.5454545454545454,1.9701793738966245,5687.886363636364,2635.647859246235
StineR,2.6666666666666665,1.848422751068236,3.393939393939394,2.030076875690209,14448.060606060606,4426.494888307465
Sting,2.6739130434782608,2.290602519727428,3.282608695652174,2.1151626517784066,14199.891304347826,6999.754396415985
StoRm,0.0,0.0,4.5,2.1213203435596424,4375.0,309.7127701597078
Stookbeer,0.9545454545454546,0.9989171626493849,3.8636363636363638,2.7480807942904537,7127.681818181818,3546.4639986808543
Stormax,1.794871794871795,1.764854059561854,3.5384615384615383,1.6518913218705567,12335.23076923077,5108.07178298044
Straka,4.285714285714286,3.196839098200005,4.0,1.7541160386140584,23733.928571428572,13544.604758774933
Strava,2.0476190476190474,1.8021151593666394,4.428571428571429,2.0873770280289228,15500.809523809523,8363.195959793407
Stray,3.1785714285714284,2.211980366743146,3.7142857142857144,2.416871912466575,18755.10714285714,6885.604356805989
Strensh,4.6571428571428575,3.2624680042862635,1.9142857142857144,1.6515844188042506,24630.371428571427,11689.881225395986
Striker,4.333333333333333,2.081665999466133,6.333333333333333,4.509249752822894,20641.666666666668,6027.168848915163
Strode,4.863636363636363,3.666422962869579,2.015151515151515,1.6123792667256975,22736.31818181818,10655.967060989587
Stunt,1.1,1.286683937707919,2.1,1.4491376746189437,7252.0,3906.853124105555
Sty1e,3.764705882352941,3.562467750112025,2.4705882352941178,1.8747548859392102,24911.176470588234,8752.679534257597
Sudzzi,3.15,3.0482954684803594,3.3,1.4903196407411894,23565.15,10172.849951425143
Suffer,1.0,0.0,6.0,1.4142135623730951,5650.5,426.38538905548813
Sully,1.25,1.8929694486000912,4.25,2.0615528128088303,10531.0,6458.339105373764
Summit,3.0303030303030303,2.4556675325261423,4.303030303030303,2.3911928049203874,22517.39393939394,7875.3038431042205
Sun eater,2.3333333333333335,1.7320508075688772,5.133333333333334,2.201239320349913,17547.666666666668,6845.031499363076
Sun1,1.0,0.816496580927726,5.5,1.7320508075688772,11392.5,2051.5362536401835
Sunblast,2.4814814814814814,2.0071098695612126,3.3333333333333335,2.1303665267886505,18257.85185185185,5207.3011074223305
Sunfry,1.1785714285714286,1.1880133254200735,4.714285714285714,2.4473287456772104,6827.571428571428,2669.949762720215
Sunleaf,6.363636363636363,4.177863742936749,3.909090909090909,1.513574937328539,26220.909090909092,10900.926157483551
Supa,4.987341772151899,3.220501915357676,1.9367088607594938,1.4879151836171403,23200.050632911392,9278.65781891327
SuperCleber,3.0,2.5385910352879693,2.27027027027027,1.693921299638613,18766.297297297297,7722.412565113692
Surdinz,2.4,1.816590212458495,3.4,1.51657508881031,11369.0,6311.31626524927
Sushee,5.5,4.69041575982343,1.75,1.8439088914585775,26432.9375,9856.779517798905
Sven,2.5,0.7071067811865476,8.0,1.4142135623730951,21930.5,1878.7827176126568
Sw3ry,0.7272727272727273,1.1281521496355327,4.181818181818182,2.1379486720482554,5849.727272727273,2248.981571720092
Sweeho,4.6,2.2614786566062732,2.8,2.569046515733026,25445.133333333335,6994.013694037278
SweetMilk,0.9375,1.0453429750487975,3.375,2.1515185934740413,5336.21875,2143.223269485217
SwiT,1.9444444444444444,1.3048426644944469,3.5555555555555554,1.7225911474978353,14123.722222222223,4316.561101366465
Sword,3.255813953488372,2.673441007709993,2.7209302325581395,1.8169254694905013,22307.883720930233,10220.521478656608
Sylvie,2.8028169014084505,2.122126415447212,2.9859154929577465,2.09416166483651,13642.281690140846,4557.894984633333
Syzyfek,4.761904761904762,2.6622467210397005,2.746031746031746,1.942464795780583,26242.444444444445,9486.967068253258
SzfyLan,0.5714285714285714,0.7867957924694432,5.857142857142857,1.5735915849388864,5895.142857142857,2397.9446357642364
Szygenda,3.116883116883117,2.3506663443531,2.5974025974025974,1.8371870679451079,21180.81818181818,8373.804849094447
TA0,3.5,4.949747468305833,3.5,0.7071067811865476,9417.5,7916.060415383399
TB Inside,1.0,0.0,6.0,1.4142135623730951,12341.5,878.9337290148786
TENG,1.1428571428571428,0.6900655593423543,3.0,1.5275252316519468,6676.285714285715,1752.1975453969906
TF Blade,2.875,2.274979541642873,3.2083333333333335,2.202110528593386,18390.1875,6375.7220455720635
TF Temper,3.3333333333333335,2.3094010767585034,3.6666666666666665,2.0816659994661326,23348.0,7734.410061536691
THG Alex2,1.0,,1.0,,19404.0,
THG Soren2,2.0,,2.0,,5571.0,
TIMR,1.0172413793103448,1.1771416363131175,3.8275862068965516,1.9747345460911219,7331.172413793103,3136.0206270464387
TNS,1.2,1.201561484069792,5.661538461538462,2.890052568060631,7671.892307692307,3107.8523237673558
TQ,0.8,0.9189365834726815,5.8,2.394437999475729,7247.0,2889.0753999621866
TSC Azu,0.5,0.7071067811865476,6.0,1.4142135623730951,10862.5,690.8433252192569
TSC Ninji,0.0,0.0,5.0,4.242640687119285,10377.0,1476.4389591175113
TSC hammerul,3.5,0.7071067811865476,6.0,1.4142135623730951,9282.5,1518.1582592075176
TT,4.166666666666667,3.2303187690371202,3.7857142857142856,2.258163664548808,22312.928571428572,8084.757140394741
Taba,2.3783783783783785,1.9628685266346428,3.5405405405405403,2.102836637002961,11646.135135135135,4718.65433478987
Taco,4.5,3.1091263510296048,5.25,1.5,19074.5,5097.787918957267
Tactical,5.880952380952381,3.8711086264372794,1.8095238095238095,1.656297593710585,26328.928571428572,10096.614572421877
Tada,1.3333333333333333,0.8876253645985945,3.75,1.2154310870109943,11766.0,3436.821020546855
Taeyoon,4.353448275862069,3.2657759191075986,2.6206896551724137,1.6347060494370136,24385.405172413793,9435.124087088394
Tahahy,0.8648648648648649,1.0842857905901355,4.027027027027027,2.327212047905372,6080.054054054054,1851.7851289130886
Taicho,3.076923076923077,2.7989008831764934,4.5,1.8165902124584947,15596.423076923076,5877.131485158909
Tails,2.0,,2.0,,18890.0,
Taiyaki,1.0571428571428572,1.0555973258234954,3.5714285714285716,2.173174883811759,6758.5142857142855,1981.545970603116
TakeSet,5.2075471698113205,3.839864233207079,2.2830188679245285,1.5978032815588508,28000.471698113208,11923.09980603872
Taki,0.8695652173913043,1.087478135712242,3.0,2.139574204784162,6536.5,2519.19924446903
TalentLess,4.052631578947368,2.670634790629704,3.5526315789473686,1.9270109667572848,22797.315789473683,7267.694095457607
Tamoz,3.1153846153846154,2.7615491750381422,4.6923076923076925,2.3961507593510185,23432.923076923078,8709.401499175829
Tan0,1.0,,3.0,,8507.0,
Tangyuan,2.5483870967741935,2.3782165541629348,2.4838709677419355,1.434595593234913,19530.870967741936,8652.558418340537
Tao,3.4166666666666665,2.750324656160744,3.611111111111111,1.9460990692412314,19591.055555555555,7589.687469358648
Targamas,0.6344086021505376,0.8820054500048413,3.182795698924731,2.19161562679989,6528.752688172043,3131.6331017257144
Tarzan,3.5416666666666665,2.6756477550475344,2.7083333333333335,2.0100273108119175,16524.375,5816.21910913993
Tasteless,0.6,0.7442084075352507,3.05,1.8939850810340315,6297.975,2474.009799200169
Tatsu,3.3636363636363638,3.4430430515091524,2.727272727272727,2.0045403009622476,16637.81818181818,8401.252940105802
Tatu,3.360655737704918,2.4901993687604342,2.278688524590164,1.66464358088034,13761.639344262296,6439.605570304202
Taxvig,2.909090909090909,2.4271195048676715,4.818181818181818,2.315952582337636,14716.272727272728,7608.507988967472
Tayron,2.5,2.3951705795753164,3.35,1.9540780569443943,17276.85,5229.843806412738
Tayto,4.5,2.073644135332772,4.833333333333333,0.983192080250175,24965.0,7872.468609019664
Tazaku,7.0,5.5677643628300215,2.6666666666666665,1.1547005383792515,30788.666666666668,10410.183924087669
Tea0r,3.1818181818181817,1.990888335300693,4.363636363636363,1.9116865471476894,15785.363636363636,5222.965542155668
TeaZing,2.0,1.7320508075688772,5.333333333333333,2.081665999466133,13975.666666666666,12406.032296158724
Techoteco,2.6153846153846154,2.135112281225813,4.282051282051282,2.199865043094067,16401.128205128207,9576.25057156749
Teddy,4.907894736842105,3.398735575000199,2.3947368421052633,1.7055122191953251,23471.697368421053,10468.256878799179
Telas,1.1818181818181819,1.0527227119356306,3.3636363636363638,2.279211529192759,8116.636363636364,4365.192534295808
Tele,7.0,5.291502622129181,4.0,1.7320508075688772,31278.666666666668,21169.994670130018
Tempester,3.1235955056179776,2.36844897808624,2.8876404494382024,1.836735012356975,21888.078651685395,8684.196939405507
TenT,4.953488372093023,2.9677110658047,3.86046511627907,2.6329541199123994,24883.232558139534,10732.877890005639
Tenacity,3.125,1.8850918886280925,3.5,2.0701966780270626,24275.5,8705.471497856965
Tenshi,1.6363636363636365,1.9116865471476892,4.363636363636363,2.2922795323750234,20555.18181818182,7528.858357256854
Termo,1.0,0.0,3.5,3.5355339059327378,21065.0,1309.561758757486
Thanatos,3.196078431372549,2.6231249138623745,2.235294117647059,1.6803361008336115,20721.686274509804,7171.7551394068
ThayT,2.3333333333333335,2.692582403567252,3.2222222222222223,1.7159383568311668,10894.888888888889,4847.660220262051
Thayger,3.831460674157303,2.6935780320817098,2.853932584269663,2.091924743332587,15309.314606741573,6753.912012165961
The Mountain,2.607142857142857,2.0965454074507055,3.2142857142857144,2.114450158055155,17542.785714285714,8224.848580648959
TheGreatGary,2.227272727272727,1.3777766140664454,3.3181818181818183,1.7011582507043235,17689.272727272728,7142.464388509442
TheHank,0.8571428571428571,0.8997354108424375,4.0,1.632993161855452,7713.428571428572,3332.3406116993733
TheSerius,2.7096774193548385,2.3550449165864724,3.935483870967742,2.3228643793237658,15884.483870967742,7348.445830563848
TheShy,2.94392523364486,2.1360860686008096,3.607476635514019,2.054709313994315,22888.859813084113,9868.709411185757
Theocacs,2.142857142857143,2.12838452915204,3.9857142857142858,2.0606236367315427,13572.485714285714,5361.9804521611395
Thien,3.142857142857143,1.6104057232283402,3.5,2.139374459257443,21480.285714285714,4979.531587927206
Thomas,0.82,1.0821369636803215,3.68,2.469735175425636,6690.66,2833.5044113937342
Thominhas,0.8888888888888888,1.0540925533894596,3.7777777777777777,1.8559214542766742,4838.777777777777,1110.7444325516308
Thor,2.0,1.0,1.3333333333333333,2.3094010767585034,11647.666666666666,3861.2050364275315
Thorfin,3.6,2.9664793948382653,6.2,1.3038404810405297,13630.0,5334.422883499207
Thoryn,4.555555555555555,2.0682789409984763,3.2222222222222223,2.3333333333333335,22251.222222222223,4829.846006286789
Thumb,0.47368421052631576,0.8411910241920599,4.842105263157895,1.344253526630914,5976.578947368421,2987.1216416065795
ThunderPeng,1.0,1.224744871391589,5.0,2.7386127875258306,10581.4,1634.4174191435923
Tian,3.2523364485981308,2.0745240779237495,3.1401869158878504,1.992668629406215,14814.41121495327,5666.861127366205
Tianzhen,2.769230769230769,2.8622207623290854,4.0,2.6457513110645907,11442.692307692309,3895.9528014042
Tibor,5.530612244897959,2.9587584728531446,3.183673469387755,2.127924158538033,26015.408163265307,11074.312311076716
Tide,5.666666666666667,2.3094010767585034,3.3333333333333335,2.3094010767585034,23727.0,3276.3465933872135
Tiesel,3.0,,5.0,,8256.0,
Tiger,0.0,0.0,6.5,0.7071067811865476,5111.0,2035.0533162548838
Tigrot,0.6666666666666666,0.6172133998483676,4.4,1.8439088914585773,5300.866666666667,1876.6557590818938
Tima,4.0,1.8786728732554485,3.7222222222222223,1.2274102605536659,14830.444444444445,8743.985887603798
Time,4.16,3.151675939002897,2.9,1.8210783977117089,16605.94,9623.649189939355
Tiphat,3.230769230769231,2.929951430419177,4.115384615384615,2.1601282013236727,13899.76923076923,5533.008167770529
TitaN,5.104166666666667,3.3341532679504096,2.5625,2.0618753083622785,27781.208333333332,11603.919970384059
Tiwaz,0.0,0.0,2.0,1.4142135623730951,3968.5,1458.7612895878476
Toasty,5.315789473684211,3.902316001484067,2.526315789473684,2.3182469682602744,25938.105263157893,7107.857740203496
Toayin,1.0,0.0,6.5,2.1213203435596424,5268.0,3208.850573024553
Tobi,2.0,2.0,3.2857142857142856,2.690370836538197,9037.285714285714,3311.4542482261836
Tochas,0.896551724137931,0.9001915504970078,4.655172413793103,2.608719747157947,7234.241379310345,2545.4347882206184
Tockimo,0.9230769230769231,1.2563524897183829,4.346153846153846,2.075377750481297,7267.75641025641,3514.939677987866
Today,0.8888888888888888,1.3642254619787417,3.2222222222222223,1.3017082793177757,6077.666666666667,3299.139281691514
Toffe,3.6551724137931036,3.4359014420107887,3.6206896551724137,1.9714714066882033,23846.172413793105,9879.738982486784
TolanD,2.75,1.4832396974191329,3.625,1.7841898254763513,24030.5625,10270.479748410002
Tomio,2.761904761904762,2.5548569126992247,1.8333333333333333,1.651557530461099,14665.261904761905,5394.770372199104
Tommy,3.0,1.4142135623730951,6.0,1.4142135623730951,12756.0,3469.065868501202
Tomo,2.914285714285714,2.2012219677398517,2.7142857142857144,1.4260481918147616,23911.542857142857,10725.136550187512
Tomrio,3.4594594594594597,3.060451987266973,3.108108108108108,2.1957507420746376,14633.162162162162,6597.814594046837
Tomson,1.5,0.7071067811865476,2.0,1.4142135623730951,11758.5,135.0573952066306
ToongE,5.0,3.1436209919735023,2.6231884057971016,2.10811770847948,27034.0,10301.727023973726
TopLop,0.8857142857142857,0.9321521136730905,3.8857142857142857,2.3234283564876907,8330.771428571428,4261.232554953433
Torak,3.5555555555555554,2.5055493963954847,2.5555555555555554,1.8104634152000358,18996.0,9123.125602007241
Tore,1.1666666666666667,1.3371158468430429,2.6666666666666665,2.0150945537631877,7941.166666666667,2564.6978497682844
Tory,4.571428571428571,2.2088732148135795,3.2142857142857144,2.1547290184283363,24093.785714285714,9472.609844084245
Totoro,0.0,0.0,8.0,0.0,5973.0,1097.4297244015218
Toumes,4.441860465116279,3.253586486891887,3.13953488372093,1.8971331171613506,22888.25581395349,10393.386624591581
Toxy,4.5,4.041451884327381,3.0,1.1547005383792515,19275.5,12961.358943670477
Tozue,0.0,,8.0,,9771.0,
Tracyn,3.7,2.324334667290754,2.025,1.66098186609417,19870.85,7408.961154908071
Trashy,1.0,0.0,3.5,4.949747468305833,8947.0,1026.719046282867
Treatz,1.4444444444444444,1.5891043154093205,3.0444444444444443,2.0555419054965833,7964.022222222222,5430.818318921312
Trick,1.0,1.4142135623730951,3.0,2.8284271247461903,8334.5,3090.763740566399
Trigger,5.310344827586207,3.2401369721519657,2.1206896551724137,1.7679166667557782,24132.05172413793,7373.246206987574
Trigo,4.282608695652174,3.2018261697437667,3.0434782608695654,1.6187309396785072,23089.521739130436,8704.484233208972
Trila,2.7941176470588234,2.0041659859865466,3.4705882352941178,2.327451929607923,12664.117647058823,5077.967090972268
Tropy16,3.789473684210526,3.163626850726886,4.421052631578948,2.532294963257407,22621.947368421053,9234.872939752406
Trymbi,0.6410256410256411,0.7066294900210022,3.6666666666666665,2.1316330943956574,6051.48717948718,2918.945924309294
Tsiperakos,5.11864406779661,3.1952807105798793,2.610169491525424,1.9828310407834966,25854.322033898305,9418.950539023714
Tuercas,4.0625,2.909037641557771,4.875,1.8211717839530315,19916.8125,8949.339724015024
Tumay,4.529411764705882,2.5277867557119884,3.2941176470588234,2.5437350953458417,15810.411764705883,5329.174420804122
Turtle,2.75,1.9128750375000738,3.5833333333333335,2.108783937953269,17518.75,6317.404071653597
Tutsz,3.278688524590164,2.1223504858292026,2.459016393442623,1.7279445447486956,21583.0,8271.909241523384
Twendddy,2.3333333333333335,1.5275252316519468,3.6666666666666665,3.214550253664318,14043.666666666666,3172.174700947811
Twiizt,0.6976744186046512,1.0126552490248744,3.7674418604651163,2.328265339386156,6019.627906976744,2398.684858151747
Ty,3.0,2.280350850198276,4.166666666666667,1.8348478592697182,12890.0,4251.907995241665
Typhoon,4.383333333333334,2.8587757642138527,3.1,2.1447610589527217,14862.7,6440.556919544946
Tyr,0.5384615384615384,0.7762500258061847,4.923076923076923,1.9774368283857793,6170.615384615385,1881.2803502961106
Tyrion,3.8,2.0976176963403033,3.0,2.260776661041756,15419.8,5476.254088740262
Tyrone,6.0,2.6186146828319083,1.25,1.6690459207925603,21759.25,8524.357768016476
UNF0RGIVEN,5.15,3.5557825782223724,2.075,1.5752492680240342,29624.5,15550.567764389563
Ucal,3.569620253164557,2.9162829533843144,2.911392405063291,1.777277328673975,22149.810126582277,10025.93363524603
UmTi,1.951219512195122,1.6874717703149158,3.1219512195121952,2.4206933092733944,13580.390243902439,6011.044143399918
Unchained,4.8,4.604345773288535,4.6,1.949358868961793,21904.4,11050.942122733248
Undefined,1.0,1.016001016001524,4.40625,2.04559913141642,6075.6875,2139.3121812561553
Unforgiven,3.05,1.9594574974238472,3.8,1.9628121608924702,14036.25,7494.848651082394
Unicow,2.8,2.2997584414213783,2.9,1.66332999331662,20442.6,6796.604253432576
UniqueCORN,4.027777777777778,2.6778041229027414,3.0555555555555554,1.8965298301965612,22291.416666666668,8557.865986915194
Unkn0wn5,4.864406779661017,3.2454616967052363,2.9152542372881354,1.5897097500554593,28051.372881355932,10639.696791924078
Upset,5.875,3.368858315395046,1.3125,1.2708577281030968,23707.421875,9190.116637090274
Urban,1.0,1.3764944032233706,3.05,1.932410548076104,8711.45,5384.556077826951
Urgaleex,4.125,3.5669070757389405,4.208333333333333,2.084709690281508,20337.083333333332,8368.454077362649
V1dde,2.0,,2.0,,19434.0,
V1per,7.7,4.056544780420347,3.2,2.3475755815545343,24701.0,11648.470715076723
VEL BEEHIV3,2.5555555555555554,2.068278940998476,4.0,0.7071067811865475,18227.222222222223,11026.47056833892
VEL Lambda,2.3333333333333335,3.122498999199199,3.888888888888889,1.536590742882148,13679.555555555555,7215.326796325845
VEL Skinny,1.1111111111111112,1.1666666666666667,5.222222222222222,1.922093765778466,10145.888888888889,5815.293832740622
VEL fuki,0.6666666666666666,0.9999999999999999,5.222222222222222,2.223610677354389,5900.777777777777,4323.3039673893445
VEL tetu,3.4444444444444446,4.126472801046649,3.4444444444444446,1.1303883305208777,20253.222222222223,15306.988075530877
VER Tayron,7.0,2.8284271247461903,2.5,0.7071067811865476,19923.5,2023.0325009747125
VG Misuop,0.75,0.5,7.75,3.4034296427770228,5642.5,1157.0567545861065
VG dd1,6.25,2.217355782608345,4.5,1.2909944487358056,21591.75,4989.10876309587
VG thoc,5.25,3.8622100754188224,5.0,2.160246899469287,26865.5,3409.408404205437
VK EMPTY2,0.2,0.4472135954999579,4.4,1.51657508881031,6091.4,1474.699054044587
VK Eria,1.6,1.3416407864998738,5.4,1.6733200530681511,14315.8,8220.41304923299
VK Fantasyleaf,2.1666666666666665,1.3826657968874305,3.9444444444444446,1.5135553089341054,18825.722222222223,7330.268334752632
VK Jmicta,2.72972972972973,2.2564555372511976,4.891891891891892,2.0108564204198034,14078.243243243243,7777.722415139727
VK Sag1rii,0.16666666666666666,0.408248290463863,5.5,2.588435821108957,5030.166666666667,2390.9179339046054
VK motimotti11,4.947368421052632,4.126037091061308,4.315789473684211,2.279227739743427,23346.78947368421,12142.963310266601
VK peakey,0.7,0.6749485577105528,5.1,3.3482997343593826,4810.1,1903.5555883077795
VK udon,1.9,1.8529256146249726,5.2,1.6193277068654826,20430.6,10743.09154966318
VK velbellys,3.588235294117647,3.153811038120566,3.9705882352941178,1.9921861620089178,21294.235294117647,12930.513533730564
VLY Ryo,6.666666666666667,3.983298465677241,3.6666666666666665,3.32665998663324,19891.5,8451.421531316493
VLY hachim1,5.333333333333333,5.773502691896257,3.0,1.7320508075688772,17544.666666666668,4411.837523451349
VLY tetu,4.666666666666667,2.886751345948129,1.3333333333333333,1.5275252316519468,13414.0,6099.576050841566
VOPI,1.75,0.9574271077563381,3.25,1.707825127659933,11906.75,4520.099436590601
VR Alucard,3.0,2.6457513110645907,9.0,3.0,20511.333333333332,19213.732623655753
VR HighPing,4.0,4.358898943540674,3.6666666666666665,1.5275252316519468,17168.333333333332,16607.600228008057
VR Omen,7.666666666666667,8.962886439832502,5.0,2.0,22303.0,19229.966302622583
VT Magus,1.1333333333333333,1.4074631010979937,4.066666666666666,2.3135213317324204,7674.4,3140.0162601944776
VT Nangning,5.5,3.568654384729216,3.611111111111111,1.7536143814113783,24551.555555555555,10246.390780472108
VT saru,5.166666666666667,4.341997371771497,4.222222222222222,2.0452399702596544,22008.944444444445,13572.728250915607
VaSKED,0.6538461538461539,0.8458041235325205,4.269230769230769,2.631466394354179,7131.884615384615,3222.826031009717
Valehir,0.7142857142857143,0.7559289460184544,5.428571428571429,3.101458950082625,7963.857142857143,1943.861743074974
Valenjin,0.8,1.3038404810405297,5.6,2.701851217221259,9610.0,3141.4492674560256
Vampire,0.853448275862069,1.0734285609961283,4.137931034482759,1.9600201938806114,6620.525862068966,2673.4111688227476
Van,5.111111111111111,3.343574012862162,2.7777777777777777,2.2072142786315223,16478.48148148148,6753.491697293564
Vander,1.0666666666666667,1.2227992865708155,3.4,1.804755622554715,5189.4,1713.8963045812145
Vares,3.2857142857142856,3.5176165756981495,3.142857142857143,2.10702644491246,21399.214285714286,8158.084920245319
Varin,0.2857142857142857,0.6112498455021265,4.214285714285714,2.044827298653527,6294.357142857143,2821.0204265926095
Varry,4.051282051282051,3.153516983579127,3.282051282051282,2.0124444150377756,22336.71794871795,8641.629198700166
Vasco,3.675675675675676,2.695039116335476,2.22972972972973,1.779235616215049,22226.5,8726.074932802074
Vaynedeta,6.035087719298246,3.6447854741921653,2.456140350877193,1.7532640523015155,24802.684210526317,11241.0169471289
Vayzer,0.5,0.7071067811865476,4.0,2.8284271247461903,11834.5,2844.690580713481
VeRu,1.0,1.224744871391589,4.4,2.0736441353327724,13819.8,3664.0542708862818
Veignorem,0.9811320754716981,1.2479300713540964,4.037735849056604,2.286770179086513,7560.433962264151,3114.572118467009
Velja,4.829268292682927,3.192602862593701,2.3292682926829267,1.9376381068979889,15835.670731707318,5866.480325438961
Venour,3.2,2.162331074483201,2.7066666666666666,1.7224537285067623,19935.8,6692.398725621681
Verdes,1.4285714285714286,0.9759000729485332,3.857142857142857,1.4638501094227998,15306.285714285714,8127.644794450721
Vertigo,3.1555555555555554,2.2457591908827497,2.2222222222222223,1.5795409127178361,18574.355555555554,7591.514767265895
